month,country,device,age_group,gender,sessions,conversions,revenue_gbp
2024-05,United Kingdom,Tablet,45-54,Female,623,7,1586.69
2024-05,United Kingdom,Tablet,45-54,Unknown,194,5,503.79
2024-05,United Kingdom,Tablet,55-64,Male,750,10,4703.13
2024-05,United Kingdom,Tablet,55-64,Female,639,32,10586.75
2024-05,United Kingdom,Tablet,55-64,Unknown,329,11,5847.65
2024-05,United Kingdom,Tablet,65+,Male,576,44,20594.38
2024-05,United Kingdom,Tablet,65+,Female,521,21,3407.45
2024-05,United Kingdom,Tablet,65+,Unknown,368,28,17400.09
2024-05,United States,Desktop,18-24,Male,613,35,6750.18
2024-05,United States,Desktop,18-24,Female,410,24,4592.21
2024-05,United States,Desktop,18-24,Unknown,735,48,28179.48
2024-05,United States,Desktop,25-34,Male,659,45,14655.13
2024-05,United States,Desktop,25-34,Female,270,15,9020.34
2024-05,United States,Desktop,25-34,Unknown,131,5,2936.21
2024-05,United States,Desktop,35-44,Male,447,25,6411.62
2024-05,United States,Desktop,35-44,Female,71,5,1224.28
2024-05,United States,Desktop,35-44,Unknown,465,30,19101.83
2024-05,United States,Desktop,45-54,Male,390,20,7283.82
2024-05,United States,Desktop,45-54,Female,36,0,0.0
2024-05,United States,Desktop,45-54,Unknown,516,22,5222.74
2024-05,United States,Desktop,55-64,Male,262,13,2223.85
2024-05,United States,Desktop,55-64,Female,576,21,6371.41
2024-05,United States,Desktop,55-64,Unknown,320,21,9121.88
2024-05,United States,Desktop,65+,Male,158,11,6050.76
2024-05,United States,Desktop,65+,Female,320,12,7101.19
2024-05,United States,Desktop,65+,Unknown,432,22,2405.6
2024-05,United States,Mobile,18-24,Male,751,42,20035.48
2024-05,United States,Mobile,18-24,Female,268,11,6689.9
2024-05,United States,Mobile,18-24,Unknown,192,11,2753.55
2024-05,United States,Mobile,25-34,Male,114,6,4135.88
2024-05,United States,Mobile,25-34,Female,582,45,15233.38
2024-05,United States,Mobile,25-34,Unknown,600,46,14594.4
2024-05,United States,Mobile,35-44,Male,109,7,3423.48
2024-05,United States,Mobile,35-44,Female,270,14,2858.53
2024-05,United States,Mobile,35-44,Unknown,788,8,4000.68
2024-05,United States,Mobile,45-54,Male,629,41,6832.71
2024-05,United States,Mobile,45-54,Female,618,8,4726.29
2024-05,United States,Mobile,45-54,Unknown,345,13,7899.49
2024-05,United States,Mobile,55-64,Male,373,18,10308.04
2024-05,United States,Mobile,55-64,Female,774,48,22851.82
2024-05,United States,Mobile,55-64,Unknown,74,5,3066.25
2024-05,United States,Mobile,65+,Male,10,0,0.0
2024-05,United States,Mobile,65+,Female,120,7,2929.59
2024-05,United States,Mobile,65+,Unknown,249,19,11387.17
2024-05,United States,Tablet,18-24,Male,503,31,15870.73
2024-05,United States,Tablet,18-24,Female,712,42,18329.19
2024-05,United States,Tablet,18-24,Unknown,329,6,3025.87
2024-05,United States,Tablet,25-34,Male,182,2,998.37
2024-05,United States,Tablet,25-34,Female,428,19,12034.24
2024-05,United States,Tablet,25-34,Unknown,783,59,14573.43
2024-05,United States,Tablet,35-44,Male,793,55,36476.74
2024-05,United States,Tablet,35-44,Female,775,47,6679.85
2024-05,United States,Tablet,35-44,Unknown,119,9,5069.34
2024-05,United States,Tablet,45-54,Male,428,8,1470.6
2024-05,United States,Tablet,45-54,Female,334,20,8315.23
2024-05,United States,Tablet,45-54,Unknown,787,53,9165.74
2024-05,United States,Tablet,55-64,Male,313,17,8099.26
2024-05,United States,Tablet,55-64,Female,577,39,7539.65
2024-05,United States,Tablet,55-64,Unknown,336,21,10797.5
2024-05,United States,Tablet,65+,Male,354,9,3636.41
2024-05,United States,Tablet,65+,Female,260,13,5910.23
2024-05,United States,Tablet,65+,Unknown,336,14,3700.89
2024-05,Australia,Desktop,18-24,Male,670,13,7396.11
2024-05,Australia,Desktop,18-24,Female,536,32,17296.12
2024-05,Australia,Desktop,18-24,Unknown,530,41,7541.84
2024-05,Australia,Desktop,25-34,Male,720,14,8849.72
2024-05,Australia,Desktop,25-34,Female,645,42,27170.03
2024-05,Australia,Desktop,25-34,Unknown,148,10,2442.4
2024-05,Australia,Desktop,35-44,Male,470,24,11394.49
2024-05,Australia,Desktop,35-44,Female,263,18,11911.85
2024-05,Australia,Desktop,35-44,Unknown,257,18,6276.32
2024-05,Australia,Desktop,45-54,Male,213,6,2472.85
2024-05,Australia,Desktop,45-54,Female,610,16,10449.23
2024-05,Australia,Desktop,45-54,Unknown,507,32,17209.2
2024-05,Australia,Desktop,55-64,Male,353,6,4099.18
2024-05,Australia,Desktop,55-64,Female,101,3,2047.97
2024-05,Australia,Desktop,55-64,Unknown,184,7,802.09
2024-05,Australia,Desktop,65+,Male,568,6,2622.94
2024-05,Australia,Desktop,65+,Female,388,26,7549.32
2024-05,Australia,Desktop,65+,Unknown,284,16,9104.66
2024-05,Australia,Mobile,18-24,Male,54,2,666.39
2024-05,Australia,Mobile,18-24,Female,712,45,18827.46
2024-05,Australia,Mobile,18-24,Unknown,743,10,6533.77
2024-05,Australia,Mobile,25-34,Male,465,27,2956.14
2024-05,Australia,Mobile,25-34,Female,586,45,30250.33
2024-05,Australia,Mobile,25-34,Unknown,379,6,1242.88
2024-05,Australia,Mobile,35-44,Male,582,21,11233.06
2024-05,Australia,Mobile,35-44,Female,180,4,1620.93
2024-05,Australia,Mobile,35-44,Unknown,67,4,820.5
2024-05,Australia,Mobile,45-54,Male,262,14,6351.27
2024-05,Australia,Mobile,45-54,Female,761,32,7565.67
2024-05,Australia,Mobile,45-54,Unknown,369,27,11954.25
2024-05,Australia,Mobile,55-64,Male,485,17,6686.42
2024-05,Australia,Mobile,55-64,Female,467,29,4073.6
2024-05,Australia,Mobile,55-64,Unknown,769,51,12898.59
2024-05,Australia,Mobile,65+,Male,366,21,3025.98
2024-05,Australia,Mobile,65+,Female,388,9,3014.17
2024-05,Australia,Mobile,65+,Unknown,738,7,3684.03
2024-05,Australia,Tablet,18-24,Male,346,26,8729.94
2024-05,Australia,Tablet,18-24,Female,525,36,5847.98
2024-05,Australia,Tablet,18-24,Unknown,136,10,2749.98
2024-05,Australia,Tablet,25-34,Male,681,16,1894.04
2024-05,Australia,Tablet,25-34,Female,21,0,0.0
2024-05,Australia,Tablet,25-34,Unknown,206,12,4858.78
2024-05,Australia,Tablet,35-44,Male,125,9,4292.7
2024-05,Australia,Tablet,35-44,Female,795,39,15863.87
2024-05,Australia,Tablet,35-44,Unknown,186,13,8043.06
2024-05,Australia,Tablet,45-54,Male,641,8,3064.18
2024-05,Australia,Tablet,45-54,Female,575,26,3898.3
2024-05,Australia,Tablet,45-54,Unknown,512,13,4628.72
2024-05,Australia,Tablet,55-64,Male,288,21,8964.08
2024-05,Australia,Tablet,55-64,Female,127,1,180.24
2024-05,Australia,Tablet,55-64,Unknown,60,2,227.01
2024-05,Australia,Tablet,65+,Male,242,11,2772.34
2024-05,Australia,Tablet,65+,Female,542,21,11127.52
2024-05,Australia,Tablet,65+,Unknown,397,23,12816.05
2024-05,Canada,Desktop,18-24,Male,175,6,838.4
2024-05,Canada,Desktop,18-24,Female,503,30,9362.68
2024-05,Canada,Desktop,18-24,Unknown,82,4,443.97
2024-05,Canada,Desktop,25-34,Male,297,4,1631.84
2024-05,Canada,Desktop,25-34,Female,498,28,15712.2
2024-05,Canada,Desktop,25-34,Unknown,570,10,6262.68
2024-05,Canada,Desktop,35-44,Male,174,2,451.76
2024-05,Canada,Desktop,35-44,Female,18,0,0.0
2024-05,Canada,Desktop,35-44,Unknown,264,5,2462.58
2024-05,Canada,Desktop,45-54,Male,192,11,2356.64
2024-05,Canada,Desktop,45-54,Female,224,4,2366.26
2024-05,Canada,Desktop,45-54,Unknown,226,18,5373.66
2024-05,Canada,Desktop,55-64,Male,171,3,1082.53
2024-05,Canada,Desktop,55-64,Female,462,32,13956.88
2024-05,Canada,Desktop,55-64,Unknown,692,12,4191.91
2024-05,Canada,Desktop,65+,Male,323,6,3624.84
2024-05,Canada,Desktop,65+,Female,629,33,19855.74
2024-05,Canada,Desktop,65+,Unknown,382,21,2216.55
2024-05,Canada,Mobile,18-24,Male,173,1,324.29
2024-05,Canada,Mobile,18-24,Female,728,10,1113.16
2024-05,Canada,Mobile,18-24,Unknown,88,3,1344.51
2024-05,Canada,Mobile,25-34,Male,13,0,0.0
2024-05,Canada,Mobile,25-34,Female,633,21,2446.11
2024-05,Canada,Mobile,25-34,Unknown,270,15,5908.21
2024-05,Canada,Mobile,35-44,Male,246,12,4172.69
2024-05,Canada,Mobile,35-44,Female,557,25,11295.23
2024-05,Canada,Mobile,35-44,Unknown,243,4,414.57
2024-05,Canada,Mobile,45-54,Male,656,36,24429.39
2024-05,Canada,Mobile,45-54,Female,332,16,8368.76
2024-05,Canada,Mobile,45-54,Unknown,87,5,1085.43
2024-05,Canada,Mobile,55-64,Male,270,5,1494.25
2024-05,Canada,Mobile,55-64,Female,136,3,592.76
2024-05,Canada,Mobile,55-64,Unknown,531,41,27112.03
2024-05,Canada,Mobile,65+,Male,266,18,3885.55
2024-05,Canada,Mobile,65+,Female,370,15,4237.45
2024-05,Canada,Mobile,65+,Unknown,286,8,1074.88
2024-05,Canada,Tablet,18-24,Male,562,33,13139.49
2024-05,Canada,Tablet,18-24,Female,329,24,13144.59
2024-05,Canada,Tablet,18-24,Unknown,544,28,3584.94
2024-05,Canada,Tablet,25-34,Male,94,1,297.77
2024-05,Canada,Tablet,25-34,Female,135,4,1615.7
2024-05,Canada,Tablet,25-34,Unknown,353,8,2937.54
2024-05,Canada,Tablet,35-44,Male,439,20,6822.39
2024-05,Canada,Tablet,35-44,Female,184,14,3721.43
2024-05,Canada,Tablet,35-44,Unknown,474,36,4029.24
2024-05,Canada,Tablet,45-54,Male,727,25,16036.14
2024-05,Canada,Tablet,45-54,Female,713,32,16768.61
2024-05,Canada,Tablet,45-54,Unknown,478,8,3409.13
2024-05,Canada,Tablet,55-64,Male,63,4,2424.15
2024-05,Canada,Tablet,55-64,Female,663,12,5585.9
2024-05,Canada,Tablet,55-64,Unknown,715,25,13037.77
2024-05,Canada,Tablet,65+,Male,768,48,23829.63
2024-05,Canada,Tablet,65+,Female,297,21,2669.46
2024-05,Canada,Tablet,65+,Unknown,591,20,6881.18
2024-05,Germany,Desktop,18-24,Male,263,11,5107.96
2024-05,Germany,Desktop,18-24,Female,683,11,2343.22
2024-05,Germany,Desktop,18-24,Unknown,364,18,7721.12
2024-05,Germany,Desktop,25-34,Male,24,0,0.0
2024-05,Germany,Desktop,25-34,Female,335,6,3746.58
2024-05,Germany,Desktop,25-34,Unknown,266,18,2924.06
2024-05,Germany,Desktop,35-44,Male,797,8,3535.94
2024-05,Germany,Desktop,35-44,Female,714,24,10040.74
2024-05,Germany,Desktop,35-44,Unknown,377,28,16206.27
2024-05,Germany,Desktop,45-54,Male,96,3,1971.06
2024-05,Germany,Desktop,45-54,Female,142,2,446.13
2024-05,Germany,Desktop,45-54,Unknown,309,14,7925.56
2024-05,Germany,Desktop,55-64,Male,58,4,869.82
2024-05,Germany,Desktop,55-64,Female,372,21,2986.38
2024-05,Germany,Desktop,55-64,Unknown,540,29,18353.33
2024-05,Germany,Desktop,65+,Male,473,28,2918.15
2024-05,Germany,Desktop,65+,Female,790,35,11698.73
2024-05,Germany,Desktop,65+,Unknown,93,1,247.85
2024-05,Germany,Mobile,18-24,Male,671,35,16920.07
2024-05,Germany,Mobile,18-24,Female,466,32,14612.37
2024-05,Germany,Mobile,18-24,Unknown,378,20,13148.24
2024-05,Germany,Mobile,25-34,Male,559,42,27191.61
2024-05,Germany,Mobile,25-34,Female,686,17,7012.88
2024-05,Germany,Mobile,25-34,Unknown,393,18,7405.73
2024-05,Germany,Mobile,35-44,Male,288,19,7752.35
2024-05,Germany,Mobile,35-44,Female,589,45,19642.18
2024-05,Germany,Mobile,35-44,Unknown,495,18,8841.18
2024-05,Germany,Mobile,45-54,Male,441,28,15835.83
2024-05,Germany,Mobile,45-54,Female,775,33,17094.2
2024-05,Germany,Mobile,45-54,Unknown,50,3,1323.25
2024-05,Germany,Mobile,55-64,Male,519,22,8753.03
2024-05,Germany,Mobile,55-64,Female,234,11,5137.35
2024-05,Germany,Mobile,55-64,Unknown,628,38,22584.07
2024-05,Germany,Mobile,65+,Male,627,19,9697.5
2024-05,Germany,Mobile,65+,Female,517,14,8119.76
2024-05,Germany,Mobile,65+,Unknown,228,15,1888.93
2024-05,Germany,Tablet,18-24,Male,328,24,4853.13
2024-05,Germany,Tablet,18-24,Female,346,12,6752.53
2024-05,Germany,Tablet,18-24,Unknown,281,15,4179.46
2024-05,Germany,Tablet,25-34,Male,367,12,5289.92
2024-05,Germany,Tablet,25-34,Female,554,6,3481.2
2024-05,Germany,Tablet,25-34,Unknown,214,7,3439.49
2024-05,Germany,Tablet,35-44,Male,417,31,12692.48
2024-05,Germany,Tablet,35-44,Female,764,41,25310.57
2024-05,Germany,Tablet,35-44,Unknown,595,25,11589.55
2024-05,Germany,Tablet,45-54,Male,628,48,15279.58
2024-05,Germany,Tablet,45-54,Female,685,28,15506.31
2024-05,Germany,Tablet,45-54,Unknown,738,33,11549.47
2024-05,Germany,Tablet,55-64,Male,789,38,12427.9
2024-05,Germany,Tablet,55-64,Female,425,33,7618.0
2024-05,Germany,Tablet,55-64,Unknown,252,3,1813.81
2024-05,Germany,Tablet,65+,Male,557,7,2560.0
2024-05,Germany,Tablet,65+,Female,539,35,21144.14
2024-05,Germany,Tablet,65+,Unknown,377,14,8793.36
2024-05,France,Desktop,18-24,Male,552,38,11011.71
2024-05,France,Desktop,18-24,Female,30,1,395.16
2024-05,France,Desktop,18-24,Unknown,432,16,3104.53
2024-05,France,Desktop,25-34,Male,160,9,3605.67
2024-05,France,Desktop,25-34,Female,233,6,1280.73
2024-05,France,Desktop,25-34,Unknown,469,24,4270.5
2024-05,France,Desktop,35-44,Male,447,25,3148.27
2024-05,France,Desktop,35-44,Female,157,2,1399.61
2024-05,France,Desktop,35-44,Unknown,119,8,4645.58
2024-05,France,Desktop,45-54,Male,258,5,1213.68
2024-05,France,Desktop,45-54,Female,558,33,19315.47
2024-05,France,Desktop,45-54,Unknown,234,9,2317.4
2024-05,France,Desktop,55-64,Male,555,12,8173.77
2024-05,France,Desktop,55-64,Female,204,8,1159.22
2024-05,France,Desktop,55-64,Unknown,344,18,11371.28
2024-05,France,Desktop,65+,Male,472,28,8074.58
2024-05,France,Desktop,65+,Female,282,11,7624.96
2024-05,France,Desktop,65+,Unknown,731,14,1744.02
2024-05,France,Mobile,18-24,Male,99,2,433.47
2024-05,France,Mobile,18-24,Female,779,22,14520.19
2024-05,France,Mobile,18-24,Unknown,294,8,3056.51
2024-05,France,Mobile,25-34,Male,319,20,3293.28
2024-05,France,Mobile,25-34,Female,455,34,15580.14
2024-05,France,Mobile,25-34,Unknown,765,15,7593.01
2024-05,France,Mobile,35-44,Male,607,6,2106.51
2024-05,France,Mobile,35-44,Female,33,2,324.04
2024-05,France,Mobile,35-44,Unknown,131,9,5794.3
2024-05,France,Mobile,45-54,Male,437,11,5786.56
2024-05,France,Mobile,45-54,Female,30,1,269.97
2024-05,France,Mobile,45-54,Unknown,450,15,7540.77
2024-05,France,Mobile,55-64,Male,750,26,7651.94
2024-05,France,Mobile,55-64,Female,752,38,4964.06
2024-05,France,Mobile,55-64,Unknown,775,19,5694.27
2024-05,France,Mobile,65+,Male,15,0,0.0
2024-05,France,Mobile,65+,Female,488,27,17651.5
2024-05,France,Mobile,65+,Unknown,180,9,3536.06
2024-05,France,Tablet,18-24,Male,687,16,8542.48
2024-05,France,Tablet,18-24,Female,58,3,1039.91
2024-05,France,Tablet,18-24,Unknown,33,0,0.0
2024-05,France,Tablet,25-34,Male,202,10,5325.24
2024-05,France,Tablet,25-34,Female,786,53,35447.68
2024-05,France,Tablet,25-34,Unknown,345,25,2760.58
2024-05,France,Tablet,35-44,Male,758,17,2333.1
2024-05,France,Tablet,35-44,Female,360,27,13659.86
2024-05,France,Tablet,35-44,Unknown,326,13,6022.84
2024-05,France,Tablet,45-54,Male,351,26,9810.74
2024-05,France,Tablet,45-54,Female,734,10,3044.56
2024-05,France,Tablet,45-54,Unknown,95,1,224.32
2024-05,France,Tablet,55-64,Male,680,18,8405.3
2024-05,France,Tablet,55-64,Female,371,19,12092.13
2024-05,France,Tablet,55-64,Unknown,730,26,13958.61
2024-05,France,Tablet,65+,Male,445,10,2426.02
2024-05,France,Tablet,65+,Female,552,14,7571.41
2024-05,France,Tablet,65+,Unknown,685,10,4577.61
2024-05,Ireland,Desktop,18-24,Male,466,16,7828.46
2024-05,Ireland,Desktop,18-24,Female,125,1,302.31
2024-05,Ireland,Desktop,18-24,Unknown,29,0,0.0
2024-05,Ireland,Desktop,25-34,Male,340,24,15327.1
2024-05,Ireland,Desktop,25-34,Female,109,2,479.81
2024-05,Ireland,Desktop,25-34,Unknown,376,23,4809.27
2024-05,Ireland,Desktop,35-44,Male,625,20,9445.31
2024-05,Ireland,Desktop,35-44,Female,266,16,6740.3
2024-05,Ireland,Desktop,35-44,Unknown,361,7,2999.51
2024-05,Ireland,Desktop,45-54,Male,124,4,761.74
2024-05,Ireland,Desktop,45-54,Female,557,25,12905.52
2024-05,Ireland,Desktop,45-54,Unknown,596,46,31671.48
2024-05,Ireland,Desktop,55-64,Male,142,11,4752.48
2024-05,Ireland,Desktop,55-64,Female,722,20,10444.26
2024-05,Ireland,Desktop,55-64,Unknown,298,15,2736.19
2024-05,Ireland,Desktop,65+,Male,706,31,3344.42
2024-05,Ireland,Desktop,65+,Female,458,30,17794.48
2024-05,Ireland,Desktop,65+,Unknown,520,37,24807.93
2024-05,Ireland,Mobile,18-24,Male,357,20,5084.84
2024-05,Ireland,Mobile,18-24,Female,655,22,6975.59
2024-05,Ireland,Mobile,18-24,Unknown,181,8,4135.41
2024-05,Ireland,Mobile,25-34,Male,380,18,7592.5
2024-05,Ireland,Mobile,25-34,Female,21,0,0.0
2024-05,Ireland,Mobile,25-34,Unknown,488,19,7355.48
2024-05,Ireland,Mobile,35-44,Male,371,26,18106.52
2024-05,Ireland,Mobile,35-44,Female,78,5,2041.85
2024-05,Ireland,Mobile,35-44,Unknown,489,37,7100.0
2024-05,Ireland,Mobile,45-54,Male,251,9,1231.0
2024-05,Ireland,Mobile,45-54,Female,483,22,15253.53
2024-05,Ireland,Mobile,45-54,Unknown,715,41,5851.54
2024-05,Ireland,Mobile,55-64,Male,518,18,3090.88
2024-05,Ireland,Mobile,55-64,Female,31,1,619.41
2024-05,Ireland,Mobile,55-64,Unknown,68,3,1063.64
2024-05,Ireland,Mobile,65+,Male,274,16,5419.02
2024-05,Ireland,Mobile,65+,Female,417,27,3903.19
2024-05,Ireland,Mobile,65+,Unknown,673,36,11764.78
2024-05,Ireland,Tablet,18-24,Male,799,62,27672.9
2024-05,Ireland,Tablet,18-24,Female,300,4,1518.91
2024-05,Ireland,Tablet,18-24,Unknown,423,30,18842.11
2024-05,Ireland,Tablet,25-34,Male,611,48,8645.84
2024-05,Ireland,Tablet,25-34,Female,550,14,4533.88
2024-05,Ireland,Tablet,25-34,Unknown,551,8,2714.77
2024-05,Ireland,Tablet,35-44,Male,24,1,151.36
2024-05,Ireland,Tablet,35-44,Female,497,28,12143.56
2024-05,Ireland,Tablet,35-44,Unknown,422,4,2085.88
2024-05,Ireland,Tablet,45-54,Male,382,22,12488.67
2024-05,Ireland,Tablet,45-54,Female,551,24,15337.13
2024-05,Ireland,Tablet,45-54,Unknown,299,3,1141.21
2024-05,Ireland,Tablet,55-64,Male,91,6,2296.66
2024-05,Ireland,Tablet,55-64,Female,235,7,1644.73
2024-05,Ireland,Tablet,55-64,Unknown,780,39,21029.02
2024-05,Ireland,Tablet,65+,Male,481,20,3819.99
2024-05,Ireland,Tablet,65+,Female,730,28,14050.81
2024-05,Ireland,Tablet,65+,Unknown,268,3,362.98
2024-06,United Kingdom,Desktop,18-24,Male,664,49,6406.5
2024-06,United Kingdom,Desktop,18-24,Female,380,25,9945.43
2024-06,United Kingdom,Desktop,18-24,Unknown,592,7,1441.76
2024-06,United Kingdom,Desktop,25-34,Male,304,6,2994.45
2024-06,United Kingdom,Desktop,25-34,Female,456,9,5018.05
2024-06,United Kingdom,Desktop,25-34,Unknown,505,29,13649.26
2024-06,United Kingdom,Desktop,35-44,Male,35,0,0.0
2024-06,United Kingdom,Desktop,35-44,Female,499,35,11153.96
2024-06,United Kingdom,Desktop,35-44,Unknown,503,26,6796.87
2024-06,United Kingdom,Desktop,45-54,Male,373,21,10461.5
2024-06,United Kingdom,Desktop,45-54,Female,750,41,25456.64
2024-06,United Kingdom,Desktop,45-54,Unknown,343,17,9334.41
2024-06,United Kingdom,Desktop,55-64,Male,366,11,6587.35
2024-06,United Kingdom,Desktop,55-64,Female,141,2,995.73
2024-06,United Kingdom,Desktop,55-64,Unknown,547,34,8661.47
2024-06,United Kingdom,Desktop,65+,Male,522,7,1050.2
2024-06,United Kingdom,Desktop,65+,Female,234,8,4250.23
2024-06,United Kingdom,Desktop,65+,Unknown,358,4,2304.03
2024-06,United Kingdom,Mobile,18-24,Male,547,19,12165.21
2024-06,United Kingdom,Mobile,18-24,Female,796,21,13911.64
2024-06,United Kingdom,Mobile,18-24,Unknown,786,50,31051.95
2024-06,United Kingdom,Mobile,25-34,Male,633,41,13828.55
2024-06,United Kingdom,Mobile,25-34,Female,463,30,13942.65
2024-06,United Kingdom,Mobile,25-34,Unknown,309,5,2528.18
2024-06,United Kingdom,Mobile,35-44,Male,307,22,13254.77
2024-06,United Kingdom,Mobile,35-44,Female,262,11,1683.46
2024-06,United Kingdom,Mobile,35-44,Unknown,638,19,9393.21
2024-06,United Kingdom,Mobile,45-54,Male,641,29,13607.56
2024-06,United Kingdom,Mobile,45-54,Female,318,14,3710.27
2024-06,United Kingdom,Mobile,45-54,Unknown,474,5,674.94
2024-06,United Kingdom,Mobile,55-64,Male,765,50,20099.47
2024-06,United Kingdom,Mobile,55-64,Female,145,8,4034.43
2024-06,United Kingdom,Mobile,55-64,Unknown,360,10,1160.86
2024-06,United Kingdom,Mobile,65+,Male,497,24,5411.04
2024-06,United Kingdom,Mobile,65+,Female,214,13,3775.24
2024-06,United Kingdom,Mobile,65+,Unknown,779,47,7781.7
2024-06,United Kingdom,Tablet,18-24,Male,722,11,7454.47
2024-06,United Kingdom,Tablet,18-24,Female,729,33,19153.48
2024-06,United Kingdom,Tablet,18-24,Unknown,690,53,13259.07
2024-06,United Kingdom,Tablet,25-34,Male,545,39,18166.7
2024-06,United Kingdom,Tablet,25-34,Female,537,32,14651.92
2024-06,United Kingdom,Tablet,25-34,Unknown,656,10,3141.8
2024-06,United Kingdom,Tablet,35-44,Male,465,8,3996.84
2024-06,United Kingdom,Tablet,35-44,Female,51,2,1067.86
2024-06,United Kingdom,Tablet,35-44,Unknown,166,4,2648.79
2024-06,United Kingdom,Tablet,45-54,Male,430,30,3717.9
2024-06,United Kingdom,Tablet,45-54,Female,133,7,2458.08
2024-06,United Kingdom,Tablet,45-54,Unknown,132,7,4682.74
2024-06,United Kingdom,Tablet,55-64,Male,533,10,3009.68
2024-06,United Kingdom,Tablet,55-64,Female,272,13,2578.93
2024-06,United Kingdom,Tablet,55-64,Unknown,463,32,21002.82
2024-06,United Kingdom,Tablet,65+,Male,737,35,5641.47
2024-06,United Kingdom,Tablet,65+,Female,491,38,23268.13
2024-06,United Kingdom,Tablet,65+,Unknown,645,27,13766.04
2024-06,United States,Desktop,18-24,Male,490,23,8466.62
2024-06,United States,Desktop,18-24,Female,315,9,4052.92
2024-06,United States,Desktop,18-24,Unknown,749,57,22176.84
2024-06,United States,Desktop,25-34,Male,442,12,4615.97
2024-06,United States,Desktop,25-34,Female,637,14,3602.9
2024-06,United States,Desktop,25-34,Unknown,72,1,301.57
2024-06,United States,Desktop,35-44,Male,47,1,580.37
2024-06,United States,Desktop,35-44,Female,500,36,12754.58
2024-06,United States,Desktop,35-44,Unknown,692,47,22174.79
2024-06,United States,Desktop,45-54,Male,407,22,8205.95
2024-06,United States,Desktop,45-54,Female,794,37,24583.72
2024-06,United States,Desktop,45-54,Unknown,271,7,2853.43
2024-06,United States,Desktop,55-64,Male,707,44,29914.97
2024-06,United States,Desktop,55-64,Female,196,2,1301.68
2024-06,United States,Desktop,55-64,Unknown,741,14,9259.21
2024-06,United States,Desktop,65+,Male,792,62,21673.3
2024-06,United States,Desktop,65+,Female,713,7,2078.83
2024-06,United States,Desktop,65+,Unknown,485,11,4094.28
2024-06,United States,Mobile,18-24,Male,534,7,3632.84
2024-06,United States,Mobile,18-24,Female,174,6,1497.1
2024-06,United States,Mobile,18-24,Unknown,486,8,4833.42
