date,channel,sessions,users,new_users,pageviews,bounce_rate,avg_session_duration_sec,conversions,revenue_gbp
2024-09-28,Display,182,151,83,792,0.3991,165.3,8,1815.82
2024-09-29,Organic Search,1122,873,393,3811,0.3354,278.6,21,12165.25
2024-09-29,Paid Search,629,468,326,2345,0.577,63.9,16,13470.04
2024-09-29,Social Media,583,483,266,1434,0.3306,229.3,33,5712.63
2024-09-29,Direct,451,348,191,1441,0.5496,70.3,17,11627.6
2024-09-29,Email,274,216,130,765,0.5296,64.2,4,3085.16
2024-09-29,Referral,222,171,78,788,0.6064,232.2,8,6654.05
2024-09-29,Display,189,156,89,529,0.3546,289.4,5,3284.3
2024-09-30,Organic Search,1584,1300,795,4404,0.4898,201.9,52,36997.45
2024-09-30,Paid Search,1140,947,530,3370,0.3752,292.8,34,13772.12
2024-09-30,Social Media,717,604,370,1550,0.5585,131.5,35,28818.03
2024-09-30,Direct,588,482,334,1933,0.5235,160.0,10,5752.58
2024-09-30,Email,507,406,255,1251,0.6503,143.2,19,9130.49
2024-09-30,Referral,424,358,208,1583,0.3003,227.3,18,12572.2
2024-09-30,Display,270,224,150,996,0.6645,256.4,7,4558.49
2024-10-01,Organic Search,1490,1181,542,5535,0.3705,293.9,28,18617.9
2024-10-01,Paid Search,1115,850,421,3742,0.4935,162.5,18,13019.8
2024-10-01,Social Media,810,607,310,3550,0.5871,252.2,42,29247.15
2024-10-01,Direct,739,558,382,2520,0.6786,208.9,11,4571.36
2024-10-01,Email,416,345,234,1059,0.6198,247.8,23,5746.92
2024-10-01,Referral,444,347,240,1115,0.6973,117.6,19,7041.92
2024-10-01,Display,289,239,113,1203,0.6946,87.6,13,5064.01
2024-10-02,Organic Search,1337,1100,637,5876,0.6988,205.3,14,4954.91
2024-10-02,Paid Search,998,827,542,2632,0.3815,223.3,15,9195.92
2024-10-02,Social Media,782,635,432,1854,0.5021,185.9,9,4506.53
2024-10-02,Direct,709,576,297,1553,0.6522,114.6,17,6076.3
2024-10-02,Email,439,339,180,1034,0.6062,155.2,23,16486.48
2024-10-02,Referral,387,331,192,1033,0.479,281.4,4,3282.62
2024-10-02,Display,258,220,137,940,0.3458,307.1,12,1748.28
2024-10-03,Organic Search,1481,1174,709,6479,0.3512,213.9,49,8031.29
2024-10-03,Paid Search,1065,789,449,2930,0.3545,279.6,38,28318.02
2024-10-03,Social Media,739,551,266,2138,0.6398,270.4,23,3740.02
2024-10-03,Direct,629,530,305,2516,0.4889,175.0,15,3635.11
2024-10-03,Email,441,341,182,1710,0.5811,200.8,11,6044.22
2024-10-03,Referral,441,373,197,1680,0.5577,106.2,7,5735.41
2024-10-03,Display,310,271,176,969,0.4396,95.4,16,12227.48
2024-10-04,Organic Search,1330,1128,612,3525,0.5719,120.3,77,16610.7
2024-10-04,Paid Search,1103,950,623,4432,0.6648,78.0,11,4049.64
2024-10-04,Social Media,662,498,302,2272,0.3765,86.1,16,11861.11
2024-10-04,Direct,665,519,309,2984,0.5061,189.9,34,28663.29
2024-10-04,Email,403,319,194,1272,0.6988,227.2,7,872.53
2024-10-04,Referral,369,296,187,923,0.4549,114.4,21,10580.94
2024-10-04,Display,300,224,131,1217,0.6096,109.5,3,798.4
2024-10-05,Organic Search,888,758,342,2514,0.3389,158.1,9,1670.32
2024-10-05,Paid Search,590,449,220,2255,0.4945,66.3,10,4643.12
2024-10-05,Social Media,500,366,206,1994,0.6779,184.8,13,8647.38
2024-10-05,Direct,409,335,191,1230,0.6623,305.0,10,5715.86
2024-10-05,Email,285,240,148,908,0.6779,204.0,13,5284.78
2024-10-05,Referral,252,188,105,602,0.4969,76.5,11,2912.52
2024-10-05,Display,193,161,109,708,0.706,308.7,10,3578.51
2024-10-06,Organic Search,892,724,428,3189,0.6112,289.2,51,33402.33
2024-10-06,Paid Search,693,571,340,2520,0.3992,203.2,15,3623.87
2024-10-06,Social Media,517,430,219,1802,0.6757,112.8,19,6552.81
2024-10-06,Direct,413,329,201,1597,0.6707,116.9,20,6631.7
2024-10-06,Email,320,259,133,866,0.6405,261.5,12,7791.26
2024-10-06,Referral,223,176,115,928,0.4843,108.6,4,684.06
2024-10-06,Display,153,116,78,493,0.5213,189.4,2,955.88
2024-10-07,Organic Search,1692,1306,776,5820,0.6843,123.2,29,20676.83
2024-10-07,Paid Search,1046,769,498,3193,0.632,284.4,39,9612.89
2024-10-07,Social Media,843,642,377,2997,0.6947,290.1,30,14679.55
2024-10-07,Direct,662,513,257,2565,0.5961,156.8,23,5860.38
2024-10-07,Email,450,352,163,1849,0.6153,319.4,21,5616.59
2024-10-07,Referral,353,271,184,1288,0.6422,282.3,13,2598.97
2024-10-07,Display,235,200,98,611,0.6057,293.6,12,1640.08
2024-10-08,Organic Search,1345,1092,704,5180,0.5465,150.5,15,5115.56
2024-10-08,Paid Search,960,791,501,2460,0.5571,111.0,9,3810.39
2024-10-08,Social Media,745,561,335,1730,0.7063,97.7,9,2071.62
2024-10-08,Direct,577,434,208,2162,0.5942,179.7,19,11436.74
2024-10-08,Email,372,303,192,860,0.3473,164.7,6,1511.5
2024-10-08,Referral,333,278,156,1277,0.5779,300.6,15,12009.81
2024-10-08,Display,244,200,126,534,0.5402,172.2,6,3068.33
2024-10-09,Organic Search,1567,1242,831,6341,0.6262,86.9,75,24441.96
2024-10-09,Paid Search,845,646,418,3159,0.5626,96.6,22,2780.4
2024-10-09,Social Media,784,687,334,2185,0.3541,278.4,31,19575.16
2024-10-09,Direct,615,538,339,2530,0.3277,252.9,26,18405.77
2024-10-09,Email,390,322,192,938,0.5917,189.1,4,763.73
2024-10-09,Referral,426,314,162,1327,0.4508,144.9,12,4128.84
2024-10-09,Display,300,226,103,1307,0.673,262.4,3,2528.32
2024-10-10,Organic Search,1677,1320,713,4173,0.3969,188.7,21,11703.69
2024-10-10,Paid Search,829,692,478,2598,0.662,65.8,17,3609.65
2024-10-10,Social Media,693,571,385,2024,0.4096,284.7,35,21687.66
2024-10-10,Direct,663,500,313,1846,0.4049,92.4,27,21136.3
2024-10-10,Email,412,329,223,1497,0.4548,292.2,10,1673.64
2024-10-10,Referral,364,301,210,1089,0.4786,104.8,8,3760.7
2024-10-10,Display,233,198,101,732,0.3464,204.3,11,7721.99
2024-10-11,Organic Search,1483,1076,491,6358,0.6329,204.0,22,9042.13
2024-10-11,Paid Search,1024,752,368,3419,0.5286,194.4,51,31071.34
2024-10-11,Social Media,726,539,246,2778,0.7092,243.1,24,6304.91
2024-10-11,Direct,546,432,221,1751,0.3963,80.7,6,4531.6
2024-10-11,Email,404,325,168,1139,0.6364,105.5,18,2485.74
2024-10-11,Referral,376,281,163,1266,0.4492,170.7,11,3357.7
2024-10-11,Display,226,167,75,582,0.5818,286.8,4,1655.53
2024-10-12,Organic Search,1045,906,507,2832,0.4837,162.3,53,9413.93
2024-10-12,Paid Search,628,504,331,2373,0.4995,68.3,37,15324.61
2024-10-12,Social Media,466,358,190,1637,0.6171,266.7,5,2748.08
2024-10-12,Direct,429,317,162,921,0.5751,212.2,15,12109.17
2024-10-12,Email,237,197,125,985,0.5651,130.1,2,603.96
2024-10-12,Referral,273,199,128,601,0.5564,190.5,13,4384.5
2024-10-12,Display,187,159,108,569,0.5546,317.3,7,4151.42
2024-10-13,Organic Search,862,702,436,3493,0.4605,204.7,21,8818.9
2024-10-13,Paid Search,587,431,217,1636,0.3206,184.8,13,3774.01
2024-10-13,Social Media,427,329,163,1651,0.7062,234.1,16,8727.85
2024-10-13,Direct,456,400,224,973,0.5988,296.9,8,3475.8
2024-10-13,Email,310,255,116,998,0.5165,273.2,11,2697.37
2024-10-13,Referral,207,150,73,765,0.3115,268.8,8,1515.26
2024-10-13,Display,191,166,113,767,0.3988,237.9,9,4835.17
2024-10-14,Organic Search,1491,1284,828,4736,0.3616,89.1,87,71569.6
2024-10-14,Paid Search,997,803,487,4401,0.6897,192.1,50,37076.12
2024-10-14,Social Media,827,718,483,2340,0.3581,257.0,26,19825.77
2024-10-14,Direct,594,476,324,2061,0.4849,191.8,18,2311.56
2024-10-14,Email,373,317,163,825,0.4992,183.1,5,3675.46
2024-10-14,Referral,399,311,146,1408,0.3384,228.5,5,1176.08
2024-10-14,Display,289,239,142,1155,0.552,170.1,15,3447.29
2024-10-15,Organic Search,1538,1203,825,5703,0.6561,232.8,19,2878.28
2024-10-15,Paid Search,885,738,379,3537,0.6318,170.1,24,3651.25
2024-10-15,Social Media,806,663,327,2242,0.6754,239.6,30,10899.42
2024-10-15,Direct,594,437,298,2075,0.6608,231.2,24,6063.83
2024-10-15,Email,428,368,250,1619,0.4189,218.6,12,3618.22
2024-10-15,Referral,334,273,124,1064,0.4312,76.8,3,1588.22
2024-10-15,Display,226,167,116,667,0.6192,274.6,6,3096.67
2024-10-16,Organic Search,1271,1017,603,5076,0.3932,199.0,46,22370.74
2024-10-16,Paid Search,952,819,396,2589,0.5014,317.6,45,20023.98
2024-10-16,Social Media,732,576,348,1648,0.426,115.8,37,20281.31
2024-10-16,Direct,661,552,297,2586,0.5519,271.9,39,29538.09
2024-10-16,Email,435,320,161,1664,0.6757,148.8,25,3799.18
2024-10-16,Referral,331,267,126,959,0.6486,65.7,6,4690.16
2024-10-16,Display,238,182,88,570,0.3409,142.6,2,522.14
2024-10-17,Organic Search,1333,965,571,4085,0.3265,256.5,45,35344.55
2024-10-17,Paid Search,983,829,399,2674,0.5261,255.8,40,20763.77
2024-10-17,Social Media,809,676,450,2595,0.5315,85.2,11,3495.09
2024-10-17,Direct,613,538,347,2522,0.5615,299.0,25,20286.12
2024-10-17,Email,412,337,197,1660,0.4046,313.6,12,6858.46
2024-10-17,Referral,349,303,165,994,0.6749,83.5,9,2796.21
2024-10-17,Display,240,198,94,857,0.6034,236.7,3,1865.52
2024-10-18,Organic Search,1405,1092,681,4236,0.5918,151.3,18,3192.89
2024-10-18,Paid Search,959,699,460,3251,0.6239,270.0,19,6640.56
2024-10-18,Social Media,688,573,275,2294,0.4092,156.8,8,3795.37
2024-10-18,Direct,524,427,261,1479,0.3571,197.9,20,5012.34
2024-10-18,Email,379,295,160,1582,0.6299,252.5,14,6124.76
2024-10-18,Referral,353,256,165,963,0.306,265.5,9,3862.99
2024-10-18,Display,242,203,108,1026,0.5399,263.5,6,2116.92
2024-10-19,Organic Search,837,707,460,1815,0.355,282.8,23,16174.03
2024-10-19,Paid Search,653,551,365,1660,0.4759,242.2,8,3275.5
2024-10-19,Social Media,434,354,179,967,0.5918,235.6,7,1794.23
2024-10-19,Direct,353,270,186,1417,0.4798,289.2,15,6989.74
2024-10-19,Email,253,213,128,768,0.3435,106.0,11,2122.32
2024-10-19,Referral,219,191,109,962,0.524,194.4,6,982.66
2024-10-19,Display,176,154,69,570,0.5168,163.0,8,6751.16
2024-10-20,Organic Search,807,693,341,2848,0.6955,175.5,39,5067.76
2024-10-20,Paid Search,637,504,352,1962,0.4105,102.7,32,5618.62
2024-10-20,Social Media,485,420,194,1633,0.3961,257.5,16,4582.76
2024-10-20,Direct,371,302,165,1449,0.3202,204.1,21,12263.1
2024-10-20,Email,249,189,109,708,0.3518,204.9,11,5362.81
2024-10-20,Referral,252,196,125,1103,0.3198,235.7,7,2401.12
2024-10-20,Display,155,127,67,379,0.3827,288.8,2,1618.92
2024-10-21,Organic Search,1245,1038,583,4914,0.5582,251.5,73,45112.95
2024-10-21,Paid Search,926,787,370,2918,0.6249,258.7,20,6684.66
2024-10-21,Social Media,724,607,347,1573,0.6644,204.3,20,4877.85
2024-10-21,Direct,519,413,259,1905,0.3255,280.2,20,8050.56
2024-10-21,Email,367,266,141,1330,0.3139,218.3,18,5176.21
2024-10-21,Referral,370,296,143,1331,0.3964,280.4,20,2572.5
2024-10-21,Display,274,235,152,1062,0.5162,245.9,8,3729.16
2024-10-22,Organic Search,1293,1118,738,3786,0.3723,126.1,72,58861.68
2024-10-22,Paid Search,824,649,426,2146,0.5247,154.0,10,5600.2
2024-10-22,Social Media,632,526,309,1350,0.5882,256.5,31,18871.19
2024-10-22,Direct,546,445,216,1744,0.511,231.9,29,19047.17
2024-10-22,Email,430,348,193,1508,0.5161,100.3,23,14355.17
2024-10-22,Referral,299,262,138,1043,0.3558,184.6,7,3136.51
2024-10-22,Display,219,170,78,506,0.6061,215.5,10,3983.77
2024-10-23,Organic Search,1271,969,655,5205,0.5725,214.0,23,6713.47
2024-10-23,Paid Search,900,662,459,4018,0.577,190.0,26,18624.98
2024-10-23,Social Media,778,630,438,2599,0.5162,72.8,30,23838.29
2024-10-23,Direct,529,391,255,1129,0.3966,291.1,5,3124.58
2024-10-23,Email,378,298,142,1619,0.5133,224.2,16,8438.71
2024-10-23,Referral,374,298,162,795,0.3351,136.8,10,7017.07
2024-10-23,Display,229,198,100,784,0.69,229.0,9,1638.79
2024-10-24,Organic Search,1370,996,568,4261,0.6155,282.6,57,14953.43
2024-10-24,Paid Search,828,710,423,3392,0.6318,69.1,16,10949.75
2024-10-24,Social Media,584,498,274,1482,0.4554,272.1,33,26905.65
2024-10-24,Direct,601,474,222,1290,0.5894,173.3,35,21278.69
2024-10-24,Email,381,279,126,1391,0.6848,137.8,5,929.58
2024-10-24,Referral,376,330,167,1044,0.6393,200.8,5,2841.53
2024-10-24,Display,274,223,143,884,0.5196,63.9,13,8774.38
2024-10-25,Organic Search,1329,1073,561,3240,0.5244,207.5,54,12759.83
2024-10-25,Paid Search,901,761,442,3059,0.5344,195.2,37,7635.64
2024-10-25,Social Media,684,567,345,2719,0.3305,68.0,34,14721.68
2024-10-25,Direct,558,477,282,2372,0.3098,214.6,9,7277.27
2024-10-25,Email,345,297,190,1021,0.6567,224.1,13,9446.54
2024-10-25,Referral,307,221,153,1052,0.3025,305.3,16,6224.59
2024-10-25,Display,216,158,89,627,0.432,308.9,7,3174.85
2024-10-26,Organic Search,932,771,373,2621,0.5529,263.9,13,7946.53
2024-10-26,Paid Search,620,501,260,2207,0.5487,304.4,19,4735.35
2024-10-26,Social Media,391,340,181,1372,0.4887,270.9,21,16522.62
2024-10-26,Direct,349,292,150,843,0.6458,150.1,8,3798.86
2024-10-26,Email,276,212,136,663,0.6549,96.8,14,5432.47
2024-10-26,Referral,241,200,90,930,0.3266,163.8,13,10086.54
2024-10-26,Display,152,132,74,396,0.3571,280.4,5,1248.33
2024-10-27,Organic Search,784,634,337,3003,0.6308,61.3,11,5496.97
2024-10-27,Paid Search,635,540,267,2383,0.6012,122.5,10,4263.7
2024-10-27,Social Media,421,366,249,1687,0.4567,185.2,5,1882.73
2024-10-27,Direct,380,316,217,881,0.5412,313.4,15,11040.05
2024-10-27,Email,278,205,134,641,0.3781,81.0,15,9945.36
2024-10-27,Referral,200,170,110,445,0.5392,111.9,2,343.49
2024-10-27,Display,152,117,53,668,0.4077,242.2,9,1649.12
2024-10-28,Organic Search,1335,1128,666,3851,0.4231,270.8,22,11753.84
2024-10-28,Paid Search,849,691,409,3545,0.4731,94.2,19,15547.35
2024-10-28,Social Media,720,566,358,3169,0.6331,193.8,12,5593.42
2024-10-28,Direct,624,530,249,2660,0.6046,78.4,14,2144.03
2024-10-28,Email,364,294,177,958,0.3769,181.8,9,7458.29
2024-10-28,Referral,361,301,168,1212,0.6701,122.9,19,4379.7
2024-10-28,Display,240,188,97,818,0.3163,171.6,4,2080.02
2024-10-29,Organic Search,1522,1338,900,6596,0.5114,202.3,88,30983.15
2024-10-29,Paid Search,783,679,440,2829,0.6569,165.5,13,2010.14
2024-10-29,Social Media,630,498,279,1741,0.3211,153.6,25,9432.02
2024-10-29,Direct,545,427,214,1383,0.6464,214.5,20,7266.27
2024-10-29,Email,409,301,172,1545,0.6069,233.2,16,12309.16
2024-10-29,Referral,291,213,101,1155,0.6954,84.6,17,2276.99
2024-10-29,Display,224,171,117,837,0.3227,242.7,4,549.48
2024-10-30,Organic Search,1406,1095,556,5711,0.6915,241.6,19,4736.74
2024-10-30,Paid Search,721,528,255,2271,0.4318,266.4,27,20425.6
2024-10-30,Social Media,572,426,236,2316,0.686,80.5,8,2213.26
2024-10-30,Direct,603,451,302,2665,0.575,238.5,13,7573.97
2024-10-30,Email,390,282,146,1713,0.5068,258.9,17,12520.55
2024-10-30,Referral,326,263,179,1238,0.5478,155.2,3,865.01
2024-10-30,Display,253,184,83,769,0.7021,221.7,14,9578.64
2024-10-31,Organic Search,1119,929,552,2357,0.4462,303.8,60,25964.28
2024-10-31,Paid Search,844,702,449,1902,0.528,223.0,46,37602.73
2024-10-31,Social Media,752,581,350,3188,0.7031,153.4,36,10722.62
2024-10-31,Direct,540,437,212,1602,0.3297,75.4,31,16605.4
2024-10-31,Email,383,315,173,1198,0.6839,274.3,4,2076.47
2024-10-31,Referral,349,277,127,1315,0.4015,184.5,8,4932.47
2024-10-31,Display,249,217,133,863,0.4214,211.1,14,5512.18
2024-11-01,Organic Search,1197,862,493,3596,0.6562,100.9,31,8652.58
2024-11-01,Paid Search,872,743,347,2275,0.4594,126.3,47,11940.86
2024-11-01,Social Media,575,463,229,1291,0.3784,306.2,25,5727.49
2024-11-01,Direct,607,466,309,1376,0.6096,68.3,7,5413.6
2024-11-01,Email,364,301,162,769,0.621,200.7,20,9852.38
2024-11-01,Referral,301,224,151,695,0.4649,117.2,5,3985.44
2024-11-01,Display,217,179,123,936,0.4917,256.1,12,6314.8
2024-11-02,Organic Search,964,763,506,4015,0.3368,214.3,38,16307.83
2024-11-02,Paid Search,487,354,243,1303,0.5818,289.4,24,18380.72
2024-11-02,Social Media,376,292,169,859,0.494,180.5,4,2219.85
2024-11-02,Direct,307,242,114,898,0.3681,245.6,11,2772.89
2024-11-02,Email,235,205,97,942,0.6047,104.4,6,4707.49
2024-11-02,Referral,228,183,123,874,0.5883,207.0,7,4789.02
2024-11-02,Display,150,113,61,513,0.3343,213.0,3,2001.68
2024-11-03,Organic Search,886,704,440,2060,0.5335,71.6,11,9289.09
2024-11-03,Paid Search,513,388,226,2072,0.5536,116.1,19,7487.32
2024-11-03,Social Media,474,379,225,2018,0.6376,131.8,27,9369.65
2024-11-03,Direct,311,228,131,778,0.6167,102.3,3,1567.13
2024-11-03,Email,247,199,120,1015,0.396,232.2,4,1215.73
2024-11-03,Referral,195,155,80,508,0.3553,254.8,7,1400.6
2024-11-03,Display,146,127,68,517,0.3824,62.7,2,1155.86
2024-11-04,Organic Search,1096,795,399,2434,0.6936,240.9,22,4747.08
2024-11-04,Paid Search,879,702,465,2114,0.6678,123.4,40,6009.72
2024-11-04,Social Media,695,514,243,2019,0.3198,125.9,13,8033.91
2024-11-04,Direct,603,467,302,1600,0.6478,178.8,16,12468.13
2024-11-04,Email,322,259,125,731,0.3096,102.1,12,5081.62
2024-11-04,Referral,357,296,188,1152,0.4588,218.1,18,4250.85
2024-11-04,Display,246,198,95,980,0.4107,279.0,11,7914.06
2024-11-05,Organic Search,1110,867,425,3842,0.6366,112.8,17,8081.78
2024-11-05,Paid Search,821,639,376,2450,0.6533,278.8,45,20527.58
2024-11-05,Social Media,686,591,322,2593,0.6905,81.9,24,9777.91
2024-11-05,Direct,524,402,209,2060,0.407,230.6,16,6959.75
2024-11-05,Email,417,345,207,1064,0.3944,168.4,4,2369.89
2024-11-05,Referral,307,243,117,769,0.3566,289.3,4,1342.91
2024-11-05,Display,203,153,84,493,0.6481,149.3,8,5021.29
2024-11-06,Organic Search,1182,879,544,4893,0.5672,308.3,43,20635.03
2024-11-06,Paid Search,936,816,493,3627,0.6907,98.4,20,6942.57
2024-11-06,Social Media,696,510,306,2601,0.4107,112.3,18,5306.0
2024-11-06,Direct,484,423,294,2116,0.7091,108.5,13,2106.65
2024-11-06,Email,366,276,142,946,0.6424,270.3,8,1419.52
2024-11-06,Referral,349,298,173,1072,0.457,246.9,9,4147.56
2024-11-06,Display,242,209,123,664,0.4389,177.9,9,6959.59
2024-11-07,Organic Search,1377,1050,675,5870,0.567,306.2,38,11215.64
2024-11-07,Paid Search,781,621,412,2376,0.6911,214.6,27,22206.44
2024-11-07,Social Media,549,413,214,1257,0.4442,156.2,20,15660.58
2024-11-07,Direct,553,480,328,2378,0.4287,82.8,14,9451.47
2024-11-07,Email,371,286,195,1291,0.4668,279.5,7,5201.12
2024-11-07,Referral,291,230,159,706,0.4545,246.5,17,5337.28
2024-11-07,Display,217,188,98,975,0.7005,229.2,8,2407.22
2024-11-08,Organic Search,1407,1224,800,3971,0.433,140.3,64,10288.68
2024-11-08,Paid Search,824,622,399,2177,0.7036,237.0,8,4079.48
2024-11-08,Social Media,663,490,335,2700,0.6863,96.9,10,3889.03
2024-11-08,Direct,546,401,273,1514,0.3657,154.3,31,10041.92
2024-11-08,Email,401,316,213,1609,0.4091,279.5,17,10462.82
2024-11-08,Referral,271,216,131,675,0.5722,272.1,3,1518.59
2024-11-08,Display,244,209,136,642,0.4868,177.8,9,3710.0
2024-11-09,Organic Search,770,577,327,1823,0.6826,227.9,9,6094.17
2024-11-09,Paid Search,554,471,307,2403,0.3264,301.2,15,8907.39
2024-11-09,Social Media,426,309,141,1049,0.6597,106.3,6,2074.25
2024-11-09,Direct,329,271,185,785,0.3111,138.3,19,11882.2
2024-11-09,Email,206,178,114,694,0.5636,82.6,12,9397.87
2024-11-09,Referral,184,138,83,541,0.3648,261.6,3,1938.65
2024-11-09,Display,149,111,70,618,0.6293,149.4,6,4952.66
2024-11-10,Organic Search,773,667,410,2018,0.3985,103.9,32,21847.24
2024-11-10,Paid Search,511,425,211,1713,0.5553,60.4,14,6521.02
2024-11-10,Social Media,428,369,242,1701,0.3947,118.9,13,6374.05
2024-11-10,Direct,395,314,148,875,0.71,71.8,7,3942.46
2024-11-10,Email,251,185,106,622,0.6585,159.1,3,1436.15
2024-11-10,Referral,181,133,81,793,0.7118,117.8,10,6147.73
2024-11-10,Display,150,112,52,624,0.5798,278.9,4,2545.76
2024-11-11,Organic Search,1150,986,635,3735,0.4362,256.0,19,5190.21
2024-11-11,Paid Search,908,685,426,2239,0.7,299.1,32,18667.54
2024-11-11,Social Media,666,510,356,1951,0.716,283.1,25,16091.73
2024-11-11,Direct,557,462,307,1408,0.7025,165.3,16,11509.9
2024-11-11,Email,366,321,161,1344,0.6781,123.0,20,13939.19
2024-11-11,Referral,307,260,121,1121,0.5233,130.6,13,6226.96
2024-11-11,Display,195,147,83,557,0.6598,306.9,9,5371.53
2024-11-12,Organic Search,1168,843,518,3068,0.4619,164.3,15,10390.77
2024-11-12,Paid Search,831,628,412,2689,0.4535,76.4,38,26495.52
2024-11-12,Social Media,532,410,242,2137,0.6934,231.5,15,6487.9
2024-11-12,Direct,563,411,243,2423,0.4437,171.3,6,4808.05
2024-11-12,Email,309,258,154,805,0.4348,202.3,8,2039.6
2024-11-12,Referral,306,220,106,828,0.4825,101.2,3,1723.82
2024-11-12,Display,230,169,106,532,0.4291,304.6,8,5351.08
2024-11-13,Organic Search,1202,1047,576,4058,0.5719,165.6,46,23089.72
2024-11-13,Paid Search,721,538,308,2351,0.3336,216.5,34,7352.56
2024-11-13,Social Media,641,530,242,2821,0.5921,310.6,23,10737.84
2024-11-13,Direct,533,413,272,2316,0.6951,238.1,29,18262.66
2024-11-13,Email,330,243,114,1302,0.4381,109.0,19,11602.21
2024-11-13,Referral,333,273,135,798,0.3192,91.5,4,2939.12
2024-11-13,Display,237,189,102,1062,0.5365,178.6,13,6114.61
2024-11-14,Organic Search,1299,935,519,4477,0.4662,140.4,56,24513.36
2024-11-14,Paid Search,762,618,369,3288,0.6716,83.1,38,15258.12
2024-11-14,Social Media,583,484,221,2424,0.3139,165.7,16,10084.69
2024-11-14,Direct,519,376,238,2304,0.5373,220.3,30,13266.21
2024-11-14,Email,308,253,154,748,0.5923,117.9,6,3762.88
2024-11-14,Referral,314,262,129,922,0.3678,101.9,9,2435.85
2024-11-14,Display,205,179,118,732,0.6848,221.4,7,3752.27
2024-11-15,Organic Search,1156,905,615,3576,0.4825,137.6,30,9331.78
2024-11-15,Paid Search,876,760,483,2485,0.4081,79.0,48,27204.01
2024-11-15,Social Media,589,511,305,2301,0.4018,243.5,31,9961.08
2024-11-15,Direct,513,387,259,2157,0.4108,196.7,22,13197.57
2024-11-15,Email,353,262,121,1019,0.4765,217.4,11,8829.49
2024-11-15,Referral,348,287,167,1374,0.5194,283.1,8,2415.19
2024-11-15,Display,191,137,92,662,0.3542,239.7,3,1408.43
2024-11-16,Organic Search,679,524,353,2270,0.3809,223.9,33,12886.41
2024-11-16,Paid Search,501,407,270,1203,0.4027,71.2,11,4795.68
2024-11-16,Social Media,370,321,156,1319,0.538,274.0,6,3949.36
2024-11-16,Direct,322,238,113,1243,0.4938,283.2,17,8601.97
2024-11-16,Email,231,173,103,833,0.6526,310.6,8,3472.63
2024-11-16,Referral,214,185,111,934,0.4097,153.7,5,1546.72
2024-11-16,Display,133,104,49,350,0.5277,156.5,7,2355.75
2024-11-17,Organic Search,709,604,295,2630,0.357,283.1,13,5901.86
2024-11-17,Paid Search,456,357,219,978,0.3974,177.2,17,8300.03
2024-11-17,Social Media,414,351,192,1685,0.6491,68.5,20,16833.22
2024-11-17,Direct,351,292,196,1216,0.4178,255.8,20,4633.66
2024-11-17,Email,244,179,110,797,0.6735,76.7,5,4226.45
2024-11-17,Referral,184,157,72,487,0.6335,277.0,10,2392.6
2024-11-17,Display,153,125,65,464,0.3761,255.4,7,4692.39
2024-11-18,Organic Search,1294,972,469,5804,0.5619,120.8,21,4581.0
2024-11-18,Paid Search,749,658,331,3150,0.3965,117.1,16,7391.45
2024-11-18,Social Media,522,433,267,1632,0.4916,302.5,5,3724.05
2024-11-18,Direct,459,365,219,1791,0.4324,293.6,5,1614.68
2024-11-18,Email,329,239,163,827,0.3969,211.2,15,10735.91
2024-11-18,Referral,270,195,100,1161,0.6328,72.1,9,4092.03
2024-11-18,Display,243,206,134,975,0.6853,64.3,7,1673.16
2024-11-19,Organic Search,1074,910,476,4526,0.3246,271.7,49,38655.76
2024-11-19,Paid Search,713,614,347,2825,0.3427,298.5,30,18732.55
2024-11-19,Social Media,565,430,204,2253,0.5523,284.2,31,4852.55
2024-11-19,Direct,490,395,230,2111,0.3647,236.2,20,7356.38
2024-11-19,Email,379,276,134,1340,0.6371,212.1,16,6420.04
2024-11-19,Referral,322,246,126,1068,0.6106,306.3,11,6356.42
2024-11-19,Display,210,177,83,534,0.3546,82.3,2,1015.14
2024-11-20,Organic Search,1357,986,615,6049,0.5322,269.9,63,9859.34
2024-11-20,Paid Search,861,754,353,3574,0.6624,186.0,38,26694.79
2024-11-20,Social Media,672,548,294,2359,0.5602,125.5,18,10020.05
2024-11-20,Direct,546,471,224,1280,0.3737,295.4,31,20657.16
2024-11-20,Email,314,254,125,675,0.66,98.9,4,994.35
2024-11-20,Referral,313,259,133,1317,0.4607,309.1,17,11223.87
2024-11-20,Display,180,145,72,799,0.4237,175.1,9,1201.69
2024-11-21,Organic Search,1186,952,549,4141,0.4388,130.5,13,3137.33
2024-11-21,Paid Search,844,690,375,2800,0.4467,219.1,45,11623.97
2024-11-21,Social Media,625,499,302,2668,0.4668,225.0,12,9741.23
2024-11-21,Direct,523,403,204,1330,0.6869,183.3,26,6157.14
2024-11-21,Email,324,241,133,1369,0.4467,81.8,16,3483.03
2024-11-21,Referral,310,251,171,763,0.4201,78.5,17,13892.17
2024-11-21,Display,228,172,83,652,0.6181,242.3,6,2629.21
2024-11-22,Organic Search,1168,975,476,3598,0.6472,247.9,50,40819.37
2024-11-22,Paid Search,655,511,272,1782,0.516,228.0,24,4581.12
2024-11-22,Social Media,538,396,243,2111,0.317,130.9,19,14083.25
2024-11-22,Direct,537,400,261,1235,0.6572,84.5,27,18655.41
2024-11-22,Email,324,248,152,1367,0.5987,200.0,17,8784.09
2024-11-22,Referral,298,261,136,631,0.6207,88.5,7,3682.55
